place_name,reviewer_name,reviewer_link,reviewer_image,rating,date,text,photos,likes_count
Deurali Arghakhanchi,Arideep Mukherjee,https://www.google.com/maps/contrib/112867128494178671128/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocI0VElKajP_23s0EfEYT0iyBHnbJ6jzXQx6jQJ2LrVPXpBOZQ=w36-h36-p-rp-mo-ba4-br100,4,a month ago,It's a place where nature and spirituality meet each other. It gives you divine feelings and fulfills all your wishes. The surroundings of the temple are scenic as well as the temple architecture. It is a busy holy site for the people of Nepal. Reaching this place may be a bit tougher but once u are there it's worthy. You will feel magic in your bones.,"https://lh5.googleusercontent.com/p/AF1QipPMU1Z3n7WbVQv00gfpsZy3dYSL2awW8eNXfFFt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNHMpfhro9B-pX0tJDnGxU2i-FgY_RikVUUi1fB=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPZ-BGdN2h5WsPeM5BJh3vQrZO5n-akcg1sCRLs=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipML6EPVUwYp2g__23BiOoPCB3FSoI6_NcLtQ_rT=w300-h225-p-k-no",0
Deurali Arghakhanchi,sagar gyawali,https://www.google.com/maps/contrib/115919720041306571225/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVgy3eQiJc_MuQRi814s7SN2BO0fIQDz0r79wEue7nXkqFKw97EjA=w36-h36-p-rp-mo-ba6-br100,5,7 months ago,"I recently visited Supa Deurali Temple in Arghakhanchi and found it to be a peaceful and spiritually uplifting place. The temple is beautifully situated with stunning views of the surrounding hills. The architecture is impressive and the atmosphere serene. Although the journey there can be challenging, it's absolutely worth it. Highly recommend for a tranquil and inspiring visit.","https://lh5.googleusercontent.com/p/AF1QipO4HXq8ACIDi3M3owllPRmI0cNykFAeRfBaclVh=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMXBXTramHq-oR4cg9YyL2dVsruIxLAaBL-eDWd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNti6pTRW2lprF6vq-VJl8xtVMwJARDgn_gH2Wy=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMXSRg1JaEKsJSN4t1mrPMJB00gjMCKnYe10Pgc=w300-h225-p-k-no",0
Deurali Arghakhanchi,shubham chandangiriwar,https://www.google.com/maps/contrib/105536032846357761592/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVHdLwS9TpJWif9ctwbrD4JYm-Mtu386urGV7-G96Ke7JC5mtba=w36-h36-p-rp-mo-ba4-br100,3,5 months ago,Beautiful hindu temple surrounded by lush green mountains if u visit in rainy season. 85 km from barhni border.,"https://lh5.googleusercontent.com/p/AF1QipMbqOEuvTv5goffvwlpxqd43s7z8Ynvo9E6vNDp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOPTbSfD6_T1i03Ef-CWZsYqGhpKHvVpsB1EuzS=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMO9LrvTnET4cNb7pfhveXQRMGUvkL4Vb_krzZf=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMJ-26IGPZ8DmiyecaE1Jd3avBhjTXsrEzEtu4x=w300-h225-p-k-no",0
Deurali Arghakhanchi,Shivam Kumar Mall,https://www.google.com/maps/contrib/111075974359701589992/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXYuNOfmXdzjVMtOcJ4JiHJgaduxs-WSgyyoyJuBfQO58eUCzlPeQ=w36-h36-p-rp-mo-ba5-br100,5,2 weeks ago,जय सूप देवराली माता 🕉️🙏🏻 A beautiful temple on top of the hills with amazing views and with devi mata so well decorated along with Bholenath Mahadev 🕉️🙏🏻,"https://lh5.googleusercontent.com/p/AF1QipNcI6hl4o84lrOG5_YBcLeELTaxQlybMHO1E8LG=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMpKgJ8L_KClAht0yXIKB_10sNmPpbQCB53IZJr=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNRo6kDy83RihfvMHx3htMnKj5DUzvvvldTCSzn=w300-h225-p-k-no",0
Deurali Arghakhanchi,Sandeep Sharma,https://www.google.com/maps/contrib/112883061379979884015/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKtbiFB1af2lQEodpTl2ytrTaXz2DXxj57TGPvQ9Res1rxNzh4=w36-h36-p-rp-mo-br100,5,10 months ago,"Located amidst breathtaking panoramic views, Supa Deurali Temple offers not only a place of pilgrimage but also a scenic spot for sightseeing. Legend has it that a Lahure, a soldier in the Indian army, worshipped at this temple before departing for India. He made a vow to offer a golden chain to the deity upon his safe return. The temple holds a sacred aura, attracting visitors seeking blessings and stunning vistas. Whether for spiritual fulfillment or admiring nature's beauty, Supa Deurali Temple promises a memorable experience that blends myth, devotion, and scenic charm.","https://lh5.googleusercontent.com/p/AF1QipPqFvG2SFDKuvnvguA7w6wsmuc9s4-Xql9J6sl2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNc4OUXCtpBDxeIrU84DH4atjV6GelTH-KSA6rp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNZcnBt_szJ7jGVXTd7squsJRj8x7oTdn12MbaL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNCOY-K7-5SLgJTNLC-7g3C6xgj1Y78BH-VBYQm=w300-h225-p-k-no",0
Deurali Arghakhanchi,Shushil Pandey,https://www.google.com/maps/contrib/103344477874809817380/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWeI9ziMF2-nCsWtnmS4seyBjs_4A4jmye6YQJtr91wcZhGesX0HA=w36-h36-p-rp-mo-ba4-br100,5,9 months ago,"Religious palace, but people are throwing plastics & garages everywhere. Plastic covers of essence sticks are everywhere. Other than that scenic beauty is beyond imagination.","https://lh5.googleusercontent.com/p/AF1QipMDn21jGRjNhRxvS2t4MORYAOXl7X6ccqIGD_wN=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOSeEzTrRPNXk9dn5BhFbdNr2ALZelpE7h68cN2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOW1KUx6xL3pmu0jsUdALu0R5HqDxQxldwZ4hjL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN5VTHqXrkoUpSrgjtaxm2RFAR5h_FhaoOhfFKj=w300-h225-p-k-no",1
Deurali Arghakhanchi,Sanjay Gupta,https://www.google.com/maps/contrib/111892826181866743652/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKQb8boRWSNFe1iY5lVXr3vmflTCRH8PgFyMSRJtOQOJItE7Yc6=w36-h36-p-rp-mo-ba4-br100,5,a year ago,"Very good place for vacation for ....i visited on 21 may 2023 for Mata ji darshan...
Then I went for Narapani resorts situated near by supa deaurali temple. and I enjoyed a lot ...very  calm place....and also good food service .staff is very polite.....","https://lh5.googleusercontent.com/p/AF1QipMPoBUY5evnO3eNANmmqHGG65e6mNtYcyn1wO9_=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO27EuC2dFXVyaMPGD-a-Vv_pE7zEXEmffqIVnO=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMifbnwQ3I7rz8rqzoRmANj8RnOVNXjGoqk8MlI=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMkk9y5Vv-kHUgvRDqDALQ2qKKTkzzk4k-3VqCw=w300-h225-p-k-no",5
Deurali Arghakhanchi,Sandesh Thapa,https://www.google.com/maps/contrib/107373979080215407836/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVSn9reEmjEwo0GtpkdTHAxwytMgqk9ZMY-7Gs2GMkBDRhRM_054g=w36-h36-p-rp-mo-ba5-br100,3,a year ago,"Supa Deurali Temple resembles Manakamana Temple with its architect. Mornings are super busy with pilgrims, making it a bit chaotic. If you want a peaceful visit, go later in the day. It's nice, but not as amazing as people say.","https://lh5.googleusercontent.com/p/AF1QipNEqE1H0wjvrVNP7Ny7TzK_1QJtbbRd6wDtH_Mn=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPnsiyEzVjQneA1j8qD356N8-KuGPFza7-fvKBb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN0zvDXXgeubc_7IvB5xh9wVuXlz0BvZ9_DHQZM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOlPCDJCqWqptR-u_ZxBnsNKGn4q3YJFVVzIV_v=w300-h225-p-k-no",3
Dev Aquarium,Sachina Bista,https://www.google.com/maps/contrib/105845104929548997869/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUzK1G2hUAefGslFa08Nf6sZs7MkS45JINxlfk4NYYHiyDrAUbw=w36-h36-p-rp-mo-br100,5,2 years ago,Good ambience,,1
Dev Aquarium,Sudhir Gautam,https://www.google.com/maps/contrib/105315716539534315086/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIaHl9zRvlcSM1ieDUBfKvE34e2U5RWXoMEmUBIMsv046polA=w36-h36-p-rp-mo-br100,5,3 weeks ago,,,0
Dev Aquarium,nimesh balami,https://www.google.com/maps/contrib/105790238973621519939/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW-N5zK-bDAQcaB14NkzfcPliAVmc76UE82u9AjTNr6Rrr-cEg1Kg=w36-h36-p-rp-mo-ba2-br100,2,2 years ago,,,0
Dev Aquarium,Aarbin Banshi,https://www.google.com/maps/contrib/103516224074273296850/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjULUkGMl6hsfxDuanvHTfjiDAc64BE_Aherimw1UtH_arGMikkP=w36-h36-p-rp-mo-br100,5,3 years ago,,,0
Dev Aquarium,Time lapse videos,https://www.google.com/maps/contrib/112632137219085794695/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU13t4Ahl1JgyYUMpzlQQqQ9jCFvPQzGKwAD4a2fEiuOTudDhUVJA=w36-h36-p-rp-mo-ba4-br100,5,3 years ago,,,0
Dev Aquarium,Shalim Raz,https://www.google.com/maps/contrib/102958160006712947276/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJYddOVEr6uB_wnYMAiMj0BsSbQ9IVeURQyERS0vzIZW9dwnA=w36-h36-p-rp-mo-br100,5,5 years ago,,,0
Devachuli lower view tower and a Devachuli temple,Suman Koirala,https://www.google.com/maps/contrib/118163746277015546424/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV-GUNJvAD0maTbRoG7jizX0uFHR0eVGnouIdeyMwYmgspzTofL=w36-h36-p-rp-mo-br100,5,3 years ago,It's brilliant,,0
Devachuli lower view tower and a Devachuli temple,The Yatri,https://www.google.com/maps/contrib/114274353176365319016/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVbLI9DgQMkKVPNf5F7w_vG4EXJ8Osa2yv_awYcQs58fibkhdpg=w36-h36-p-rp-mo-ba6-br100,5,7 years ago,very good,,1
Devachuli lower view tower and a Devachuli temple,Asheeshz Magar,https://www.google.com/maps/contrib/109794745660386213913/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW2DvzilnZK-Pqi9ajqwg5lRJYm0K8R3V9WP07vF63DC0KdiYM=w36-h36-p-rp-mo-br100,4,a year ago,Good,,0
Devachuli lower view tower and a Devachuli temple,Stha Kabin,https://www.google.com/maps/contrib/117437035440085996601/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXDIhim2QQ5bBuU1yjexSIvJkEo87vgIsuWiet31-hctNQZQ_4z=w36-h36-p-rp-mo-br100,5,4 years ago,Nice,,0
Devachuli lower view tower and a Devachuli temple,Amish Ghale,https://www.google.com/maps/contrib/102362979497391839907/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW7RBiEhMVuMFpv5sokURU-v5fHBJlSaR-r5kXHMiJe628vuqDL=w36-h36-p-rp-mo-br100,4,3 weeks ago,Ramailo xa,,0
Devachuli lower view tower and a Devachuli temple,Niraj Ale,https://www.google.com/maps/contrib/104743442032564983004/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVXcbE1WAagkBRT_K3m9JbEE1BUihUImERo9NWNYPFp7vCNjgg=w36-h36-p-rp-mo-br100,5,4 months ago,,https://lh5.googleusercontent.com/p/AF1QipPYXFIZWeHum3WvwBgfQYFW7XTjOXwbl703aNbz=w600-h450-p-k-no,0
Devachuli lower view tower and a Devachuli temple,Aaroz Katuwal,https://www.google.com/maps/contrib/114058635594908433249/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUbFcalUE_MbRFmR722X19L_4i4-cCSuXG1rQZIXcBQlN8kyQY=w36-h36-p-rp-mo-br100,4,a year ago,,,0
Devachuli lower view tower and a Devachuli temple,Ayush Dangal,https://www.google.com/maps/contrib/109607454344310926110/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUGt6Km_ZC-8Njreo66UYOi0opGuHusm70UOkXhzHrvAvWPjcZj=w36-h36-p-rp-mo-ba4-br100,3,3 years ago,,,0
Devchuli Hill (1938 Meter),Sovit Dhakal,https://www.google.com/maps/contrib/108409388634391212227/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXSrx-ciWgsIFqQfut4wAC8r-9NXsk14jJfFvBfUlv8aAwsY97Ydw=w36-h36-p-rp-mo-ba4-br100,4,a month ago,"Devchuli Hilltop (1936m) is a fantastic hiking destination with stunning views. The hiking is 2.5-3 hrs oneway and two way will be around 6-7 hrs which is manageable, with the first 1.5 hours being relatively easy. After reaching the lower viewpoint, the path becomes steeper and more challenging.

There are no shops beyond a certain point, so it’s essential to carry at least 1-1.5 liters of water per person and plenty of food. The descent can be more difficult than the ascent due to the steep and sometimes slippery terrain, so sturdy shoes are a must.

Best of luck for those who are looking forward to hike this trail.","https://lh5.googleusercontent.com/p/AF1QipPE0734PJ-Vsj-gpvWFEzS9EVrg0NuM0FXI5CjQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPffJXPX7HEuChvn57nOQ_Dm1OH7K_GVJCMudO1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN-wI5KrYZ4-tL_Rp63ezfNNUh0INtyfd2nUHrZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMP1Q2xYF2aMvB6YJvHyS7U2vWt-6PG98hPe0pl=w300-h225-p-k-no",0
Devchuli Hill (1938 Meter),Tika Ram Pathak,https://www.google.com/maps/contrib/108193733635477726101/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWn2zIUxi5m2J7Xq7dpp5G1cpAl6WycuYhlrllU3be2--oIfwI=w36-h36-p-rp-mo-ba2-br100,4,a month ago,Nice place for short trekking ❤️love it😍,"https://lh5.googleusercontent.com/p/AF1QipM23JacZ0Ths2FhYW3DDrIHydLUj0OCewefvDBl=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMzq_vxqRe5gb6a_5JZY2Oq7Fq49zIhmx_DZn7H=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN1fngrFC7tSqZCS146FDQMlqWPMCUf-hzAksHz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMtUDqeGeOwZGSyP6e0Wi4GpOk4g9s35Pz7O3nM=w300-h225-p-k-no",0
Devchuli Hill (1938 Meter),Ar Zun,https://www.google.com/maps/contrib/103934005630389673273/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV0nFuEeNsLHoh_chXynlJ5LUO0O1lF0NAV3Th9rVCY2tuExX4=w36-h36-p-rp-mo-br100,4,6 months ago,Best hiking destination in nawalpur you have to walk for 6 7hrs to reach the top you'll get a hotel service at the beginning after that you'll have a 5hrs hiking experience don't forget to bring your water cause there's no water source  available on the way,,0
Devchuli Hill (1938 Meter),Shiva Soti,https://www.google.com/maps/contrib/105590789158924548309/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV7DHW2x5SBoLpRRrJ7xHl2FnMr3ZgISYB5yvhVXZjKFrpvEIki=w36-h36-p-rp-mo-br100,5,a month ago,Beautiful place for travel,,0
Devchuli Hill (1938 Meter),Nishant Regmi,https://www.google.com/maps/contrib/103240226583062717641/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWibxHsJDUbI7QRIyDGOzig_PNu35p7vs_feI9jqnZXNDsi27h1=w36-h36-p-rp-mo-ba2-br100,5,2 months ago,Phenomenal,"https://lh5.googleusercontent.com/p/AF1QipN2URoHcD6IjQosRGAC1gXLn1UaDENCAy1EuR2k=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM6ZI_qIiKDeIBVEXenxf3dWb3Wjsr81pb5o2s3=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPf3TT2yFVHjDq0hRa0hikGDnzIxl1fIJpijZTc=w300-h225-p-k-no",0
Devchuli Hill (1938 Meter),hira neu,https://www.google.com/maps/contrib/112304719155498832175/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU8FAfpPUI2OGwWQPkv8xtmZJwdzZLbprMMQo8NuxFMh0U3SsJffw=w36-h36-p-rp-mo-ba4-br100,5,a month ago,"A must visit place. I went, sir, you should go too, arrange a time🩷","https://lh5.googleusercontent.com/p/AF1QipPif8Wszpv0PrUroFvLNBbkG4WV-QV0c0ykD5yl=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMfLWwn61x4wuFjSHyaqz061PUiydx7PqApJVY-=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN0uPz17dANrUF8KVuykzg1NvvEg4l4mXsatt3i=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNR8eeK-YWj2qaNfcaGIJlERUR9vBHVXPIAC8Sn=w300-h225-p-k-no",0
Devchuli Hill (1938 Meter),sumit paudel,https://www.google.com/maps/contrib/100578771194688770653/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWKiid8gYUchuZZp-wgvq1Mi96pM4Wapcys0_VTnY7ajlyEHwQj=w36-h36-p-rp-mo-ba4-br100,4,4 months ago,,,0
Devchuli Hill (1938 Meter),Ganesh Dura,https://www.google.com/maps/contrib/100209827273719314642/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIhGOVOyAifry4OKh0UrRyAni-aPg9U4uDS8tyMo2ZJ3oDohg=w36-h36-p-rp-mo-br100,5,a year ago,,"https://lh5.googleusercontent.com/p/AF1QipNN7w-KchhIbfiIPrZNnMDs31MqILc60w5vPjRj=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOWqvXxZ0ylNypx34K_AwF2aIEuSUUiEZQZk1hg=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNQMp-mU7XsMcc9IGcTj9qi22daKHfPJOltO-Cr=w300-h225-p-k-no",0
Devdhari stadium SUNDARPUR chakarghatta 4,Nepz Lucky,https://www.google.com/maps/contrib/115188527882947090683/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUVyI5-HpDT0fk3ExPmIMsK9wgO44jrGsePR0OKq8NeewVjiIz2KQ=w36-h36-p-rp-mo-ba3-br100,5,3 years ago,Cricket play ground biggest in sarlahi 🔥 …,,1
Devdhari stadium SUNDARPUR chakarghatta 4,Ramji Mandal,https://www.google.com/maps/contrib/116693676171716855682/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXBejBfDm4uo51olVfYpCMtOusSS-LbMwxTo7Qy2gjISOyzPhM=w36-h36-p-rp-mo-br100,5,a year ago,,,0
Devghat Dham,Doreen Maharaj,https://www.google.com/maps/contrib/101868919011245429000/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX-Ksq3jWCjkCi9-JMA23P-kBlCd2MyLg4mZ0Yy4XTtcrOmk1Jk=w36-h36-p-rp-mo-ba4-br100,5,2 weeks ago,There is a aghori baba ashram and shiv mandir here. To access the mandir one can go down the river bank and take a boat ride directly to the temple. Alternatively go up and take the strong and steady swing bridge and then walk to the temple meanwhile grab the puja items at leisure.,"https://lh5.googleusercontent.com/p/AF1QipNW_xAy2NVVLhaKZEY7T8sA07RUpSXHrGZygo9e=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMGZYlrw237ZHSLwvEuRK3mW-FmMz3VxZaLLGmU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNXeqD2eL1lsq12YKJ9JpQMQm5dqZM9vOt9w25C=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP_Afl_zOkEtHZfiqNNrHYXLKnyM7R5UJSNUZqI=w300-h225-p-k-no",0
Devghat Dham,Bhawani shah,https://www.google.com/maps/contrib/101940600887518796968/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXedgMbv6oystUVc8AGv1hdWRoksTql3tSvCphCKjHwRr2vaMS6=w36-h36-p-rp-mo-ba4-br100,4,3 months ago,"Devghat, located at the confluence of the Kali Gandaki and Narayani rivers in Tanahun district, is a serene and sacred destination that offers a perfect blend of spirituality and natural beauty. Known as a significant pilgrimage site for Hindus, Devghat holds deep religious importance, attracting devotees from all over Nepal and India.

The tranquil atmosphere at the meeting point of the two rivers, surrounded by lush green hills, provides a peaceful retreat for those seeking spiritual enlightenment. Various temples and ashrams, including the famous Goddess Sita and Lord Shiva temples, make this area a hub for religious activities and festivals, especially during Makar Sankranti. The presence of holy men (sadhus) and ancient rituals adds to the sanctity of the place.

Aside from its religious significance, Devghat offers breathtaking views of the rivers and hills. The opportunity for peaceful walks along the riverbanks, coupled with the sound of flowing water, makes it an ideal spot for meditation and reflection.

Overall, Devghat is not just a spiritual destination, but also a perfect place for those who appreciate the harmony of nature and culture. Whether you're seeking religious fulfillment or a quiet escape from everyday life, Devghat offers a unique and refreshing experience.","https://lh5.googleusercontent.com/p/AF1QipPuBmP_jzLJ19cxp0lQOeHB3ALuX-uO9VgZ0zRt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNBRfhO-I78HUWIOYjFRCYaBg0vVhoF2QUZlGPn=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMcvIbyrK-J_QNDZ18lsiMm5S1wIIxhz7eWbymZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNxOyldtfFdvKVcQYZ11vMbrV4FFs54O3m1-TkW=w300-h225-p-k-no",0
Devghat Dham,Pradyumna Upadhyay,https://www.google.com/maps/contrib/116630283155176352303/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVvoCSS4fT9yo7acFLDA8ZkQ0cw3tmuW1GhoTiUyKzp5UpHitLmCA=w36-h36-p-rp-mo-ba5-br100,4,a week ago,"Devghat beach is a pilgrim place for Hindus of Nepal and India. The rivers Kali gandaki and Trishuli meet here. Although, infrastructure is not that developed but naturally beautiful.","https://lh5.googleusercontent.com/p/AF1QipMGe2KSWld3wlhPHrurynakalX7VddXrijomsRw=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOAFh477wIe0CDDtCsSPl-tZbIvkFzRiY-oAkTj=w300-h450-p-k-no",0
Devghat Dham,Mr. Jiwan,https://www.google.com/maps/contrib/112422712785434687405/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUTcQxPs-dYqq4f6Z3m6Sd4JJwUMq0r0OkIPyYoJzI7Y50z8xPr=w36-h36-p-rp-mo-ba4-br100,5,a year ago,"This beautiful location captivates with its breathtaking scenery, harmonizing nature's splendor with a tranquil ambiance. Every glance reveals a picturesque landscape, making it a haven for those seeking serenity and awe-inspiring beauty.
Devghat, located in Nepal, is famous for its religious and cultural significance. It is a sacred pilgrimage site where the Triveni Sangam, the confluence of the Seti Gandaki and Krishna Gandaki rivers, is revered. Devotees believe that bathing at this confluence cleanses sins. Additionally, Devghat is known for various temples, ashrams, and the annual Makar Sankranti festival, attracting pilgrims and tourists alike.","https://lh5.googleusercontent.com/p/AF1QipNu-ekssC61P2YPMxQyMYaJxYaXwkGib523mVc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMP9RNP43z7PT7y5zdlABafo73BH37dpJeDqeM=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMLN0GjHF_yU2MHXc2_XVWU_mIUFlhzRhoEjKo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTHPr1eflkErXIFwagRsLgy5TYxKsYiE0Mm7o=w300-h225-p-k-no",2
Devghat Dham,bharat bhattarai,https://www.google.com/maps/contrib/108075586658814862624/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVBPAvIoOpRqyYY5T0qqFOyZeAhLHvBPprGrhA6e4jAUEgPBvgQnQ=w36-h36-p-rp-mo-ba6-br100,5,9 months ago,"A sacred and the most holy place for all Hindu people in Chitawan district. Many temples, aashrams, shrine rivers and entertaining places are there for religious and tour-oriented visitors.","https://lh5.googleusercontent.com/p/AF1QipMR1u-QF1OhhXTDzvaH_9NRDyU8IoPcQ1XqIyr9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMOfRA6n6sIV__MWrcYQd17pj6JNWEUWUcTPA_P=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOaSE7riM6Ox4uEodWRwlscpQM_DuwtRbzSWZP4=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPJSoG3PbaCjluXUeJ2EK6NcRgJASEOxRqCdOkK=w300-h225-p-k-no",0
Devghat Dham,Rahul Sharma,https://www.google.com/maps/contrib/106328054440095028002/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXztl1C9EkCudKZKFFpJl5zBdZtMX0t1U99zICmDrTF8p5u5-lZ=w36-h36-p-rp-mo-ba3-br100,5,7 months ago,"Visiting devghat is like going deeper within.
The immaculate and serene ambience of devghat is going to make everlasting memories in your conscience.
The confluence of Kali gandaki and trishuli river is second to none.","https://lh5.googleusercontent.com/p/AF1QipMRVDmxdsZbn1Fr_DLjbbzsVR1EvYlPv0gpck_M=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNpqwWZHPoIyBmRwDzmRaKy9kT_1y6UEKFY6VP9=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN6YQ5EyC21-H1OCTxdW6tChlzkhMWn4auL3Huk=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMWdjPLEjWtoRsiznXJpXtUl9XNRRzp7xoMfPx-=w300-h225-p-k-no",0
Devghat Dham,Anurag bikram,https://www.google.com/maps/contrib/109502247082909400453/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV64hqo4MU9nKYbrapjZUt_1YCHQMCeDLHoXxyOL8yeKWQBjcvofg=w36-h36-p-rp-mo-br100,5,2 months ago,"It was really nice place it was different. I just went there 1 day ago and this place hit me hard. If you want to know about sanskrit language and you are interested in religion then it would be perfect place for you people.
I recommend you people to go through every temple and everystreet of devghat everystreet have their own legacy and filled with history.
I highly recommend you people to vist this holy place.
Narayana Narayana",,0
